"","YYMMDD","Year","Month","Day","Chilling_Hours","Utah_Chill_Units","Chill_Portions","GDH","Tmean","no_Tmin","no_Tmax"
"79",19580320,1958,3,20,7,0,0.0569182625868111,0,-1.16092363175519,FALSE,FALSE
"80",19580321,1958,3,21,7,0,0.0697952551173775,0,-1.81151109873303,FALSE,FALSE
"81",19580322,1958,3,22,1,0,0.0127656095539669,0,-3.98543238272292,FALSE,FALSE
"82",19580323,1958,3,23,1,0,0.0145212210803303,0,-4.17993292002236,FALSE,FALSE
"83",19580324,1958,3,24,5,0,0.0844331160628131,0,-2.78501456685905,FALSE,FALSE
"84",19580325,1958,3,25,17,15.5,3.09145446791813,2.06421439731388,2.85025963299602,FALSE,FALSE
"85",19580326,1958,3,26,14,21.5,1.00190021087155,32.4616481095125,6.53583796693057,FALSE,FALSE
"86",19580327,1958,3,27,10,24,0,28.8842645852368,6.74473412770716,FALSE,FALSE
"87",19580328,1958,3,28,0,10.5,1.01393211129712,148.56125881724,11.3064055264247,FALSE,FALSE
"88",19580329,1958,3,29,6,12,1.00317244508076,139.127548979399,10.7694284063843,FALSE,FALSE
"89",19580330,1958,3,30,11,13,1.00578944930911,91.2015717406359,8.16976768883605,FALSE,FALSE
"90",19580331,1958,3,31,12,11.5,0,113.550204730429,8.79359687695634,FALSE,FALSE
"91",19580401,1958,4,1,10,12,1.13781174432269,8.89901736983757,2.30728091634905,FALSE,FALSE
"92",19580402,1958,4,2,12,15.5,0.962314004329872,10.7304969957688,3.43156557225948,FALSE,FALSE
"93",19580403,1958,4,3,10,19,0,64.1274311931356,8.45363569878952,FALSE,FALSE
"94",19580404,1958,4,4,11,13.5,0.39585535638303,109.450747315046,8.91121535522406,FALSE,FALSE
"95",19580405,1958,4,5,13,14.5,1.2434513604106,46.5606114221185,5.88788144286609,FALSE,FALSE
"96",19580406,1958,4,6,21,21.5,1.01643459075879,9.38931895827638,4.53217639000941,FALSE,FALSE
"97",19580407,1958,4,7,23,13.5,0.0655066151882189,3.79263533796528,3.05499451102699,FALSE,FALSE
"98",19580408,1958,4,8,14,12.5,0.731735702189129,7.43670504738137,2.84424015583863,FALSE,FALSE
"99",19580409,1958,4,9,15,11.5,1.3098142286182,3.32591186226437,2.03872829969642,FALSE,FALSE
"100",19580410,1958,4,10,13,10.5,0.00593806519249982,3.07372969946598,1.36939551587667,FALSE,FALSE
"101",19580411,1958,4,11,14,11,0.686785574600457,3.01312852050389,1.30070244136314,FALSE,FALSE
"102",19580412,1958,4,12,17,12.5,1.42126098535322,5.00757887729479,2.29658161569571,FALSE,FALSE
"103",19580413,1958,4,13,8,11,0,61.8390624946147,6.35245622271379,FALSE,FALSE
"104",19580414,1958,4,14,9,11.5,0.936640441540574,135.468057384819,10.4219035546114,FALSE,FALSE
"105",19580415,1958,4,15,12,14.5,0.999848025287268,83.1756639765092,8.0215723703852,FALSE,FALSE
"106",19580416,1958,4,16,13,15,1.00017467769687,9.83129543118764,3.13852592059471,FALSE,FALSE
"107",19580417,1958,4,17,24,18.5,0.949453954118158,2.58104864901638,3.74714466479367,FALSE,FALSE
"108",19580418,1958,4,18,15,24,0.941816199482617,20.8536421980082,6.19193844814107,FALSE,FALSE
"109",19580419,1958,4,19,7,14,0,104.684720747926,9.38311196842845,FALSE,FALSE
"110",19580420,1958,4,20,7,9,0.98528900846647,156.986924919294,11.3068830960288,FALSE,FALSE
"111",19580421,1958,4,21,11,13.5,0.984792562897418,96.5495700626843,8.33829283749226,FALSE,FALSE
"112",19580422,1958,4,22,13,17.5,0,34.9252980961289,5.98083194375393,FALSE,FALSE
"113",19580423,1958,4,23,8,13.5,0.552016468360312,88.5149951999197,8.22087785723769,FALSE,FALSE
"114",19580424,1958,4,24,2,-1.5,1.01091538200801,260.516904663447,14.9135789601451,FALSE,FALSE
"115",19580425,1958,4,25,9,14.5,0,101.138479536587,9.27294714275174,FALSE,FALSE
"116",19580426,1958,4,26,9,14.5,0.989506258878255,102.150458008918,9.30218251417777,FALSE,FALSE
"117",19580427,1958,4,27,15,24,1.3823436266815,21.6471709823688,6.29044071279355,FALSE,FALSE
"118",19580428,1958,4,28,10,18.5,0,71.3941072004102,8.64583843643651,FALSE,FALSE
"119",19580429,1958,4,29,9,16,0.705898445597518,86.6473636944644,8.82090582975096,FALSE,FALSE
"120",19580430,1958,4,30,7,11.5,0.398400740511791,137.574666208541,10.2963014875379,FALSE,FALSE
"121",19580501,1958,5,1,6,2,0.946281054696565,209.135596224872,12.8820615004205,FALSE,FALSE
"122",19580502,1958,5,2,0,-2.5,0,254.714272200788,14.5956090344212,FALSE,FALSE
"123",19580503,1958,5,3,9,12,0,123.382483542489,9.69577437247243,FALSE,FALSE
"124",19580504,1958,5,4,7,11,0.931366193113838,138.483671136019,10.553864046639,FALSE,FALSE
"125",19580505,1958,5,5,0,-14,0,370.923171476563,18.8092232452786,FALSE,FALSE
"126",19580506,1958,5,6,0,2,0,219.437326043953,13.5452034754507,FALSE,FALSE
"127",19580507,1958,5,7,0,-2.5,0,241.845346235506,14.1717468547772,FALSE,FALSE
"128",19580508,1958,5,8,0,-11.5,0,332.239744866659,16.9277502062867,FALSE,FALSE
"129",19580509,1958,5,9,0,-15,0,380.616802886439,18.472706958145,FALSE,FALSE
"130",19580510,1958,5,10,0,-9,0,310.278301621686,16.1433537678834,FALSE,FALSE
"131",19580511,1958,5,11,0,6.5,0,169.277263484261,12.1451112771167,FALSE,FALSE
"132",19580512,1958,5,12,5,12,1.00243095776857,120.58104945593,10.4481178641917,FALSE,FALSE
"133",19580513,1958,5,13,0,3,0,204.867177450043,13.1047204857506,FALSE,FALSE
"134",19580514,1958,5,14,0,1.5,1.00350711013488,224.972256701963,13.6770376998309,FALSE,FALSE
"135",19580515,1958,5,15,0,10,0,145.351615539185,11.3632965494299,FALSE,FALSE
"136",19580516,1958,5,16,6,12,1.00167624248881,117.504623334843,10.1758715741936,FALSE,FALSE
"137",19580517,1958,5,17,4,11,1.01087042801209,136.063770829439,10.9691323512961,FALSE,FALSE
"138",19580518,1958,5,18,0,3.5,0,230.380335509661,13.8996072604158,FALSE,FALSE
"139",19580519,1958,5,19,0,-3.5,1.00295732091298,264.639679452317,14.861395486791,FALSE,FALSE
"140",19580520,1958,5,20,0,-8.5,0,317.830167386591,17.6307469195952,FALSE,FALSE
"141",19580521,1958,5,21,5,11,0,135.326713071064,10.7807113067157,FALSE,FALSE
"142",19580522,1958,5,22,0,2,1.00568024091301,215.989716702374,13.4730503981642,FALSE,FALSE
"143",19580523,1958,5,23,0,-8,0,293.27002990354,15.718491472489,FALSE,FALSE
"144",19580524,1958,5,24,0,-3.5,0,263.042489837782,14.807985834406,FALSE,FALSE
"145",19580525,1958,5,25,0,1.5,0,220.949434782476,13.5964395499507,FALSE,FALSE
"146",19580526,1958,5,26,1,2.5,1.0075398326457,215.179277739207,13.2755749859013,FALSE,FALSE
"147",19580527,1958,5,27,0,4.5,0,192.399090587696,12.7419230306145,FALSE,FALSE
"148",19580528,1958,5,28,4,7,0.966678425913094,177.853149858823,12.0691860205345,FALSE,FALSE
"149",19580529,1958,5,29,0,-5,0,264.04823787721,14.8465462919906,FALSE,FALSE
"150",19580530,1958,5,30,2,5,0,202.624775302235,12.89281588508,FALSE,FALSE
"151",19580531,1958,5,31,0,-5,0,272.487284796888,15.0906549403181,FALSE,FALSE
"152",19580601,1958,6,1,0,-12,0,358.084162602775,18.3694373001216,FALSE,FALSE
"153",19580602,1958,6,2,0,-15,0,371.335848258196,20.276517055041,FALSE,FALSE
"154",19580603,1958,6,3,0,-2.5,0,253.679535976695,14.535075017714,FALSE,FALSE
"155",19580604,1958,6,4,0,6.5,0,157.572422980771,11.8523021269752,FALSE,FALSE
"156",19580605,1958,6,5,0,-3,1.0024382342264,261.080228267377,14.6878001244546,FALSE,FALSE
"157",19580606,1958,6,6,0,-12.5,0,351.695162720183,17.7936837193115,FALSE,FALSE
"158",19580607,1958,6,7,0,-7.5,0,299.000638659567,16.0713305482155,FALSE,FALSE
"159",19580608,1958,6,8,0,-10,0,326.933599812059,16.922439308149,FALSE,FALSE
"160",19580609,1958,6,9,0,-3.5,0,259.067471560438,14.6796627830438,FALSE,FALSE
"161",19580610,1958,6,10,4,5,0,188.114011242834,12.2818656508058,FALSE,FALSE
"162",19580611,1958,6,11,0,2.5,0,213.000241509605,13.2755218260935,FALSE,FALSE
"163",19580612,1958,6,12,7,13,0.970451629780854,113.734214638387,9.83924909004083,FALSE,FALSE
"164",19580613,1958,6,13,6,11,0,141.192295168324,10.7183569850551,FALSE,FALSE
"165",19580614,1958,6,14,5,-1.5,0.987619263129735,252.809591386934,14.3144841928399,FALSE,FALSE
"166",19580615,1958,6,15,4,-3.5,0,278.090296784156,15.1914588132394,FALSE,FALSE
"167",19580616,1958,6,16,0,-14,0,367.097403541237,19.8130202983562,FALSE,FALSE
"168",19580617,1958,6,17,0,-14,0,357.396415381641,20.065297242467,FALSE,FALSE
"169",19580618,1958,6,18,2,10,0,147.983447865559,11.3897107486469,FALSE,FALSE
"170",19580619,1958,6,19,0,-9.5,0,306.803366494363,16.0822504236353,FALSE,FALSE
"171",19580620,1958,6,20,0,5,0,201.527559843675,13.0680638459943,FALSE,FALSE
"172",19580621,1958,6,21,0,1,1.00008649775102,221.526458129401,13.6065121611655,FALSE,FALSE
"173",19580622,1958,6,22,0,-5,0,258.552627848475,14.6677397015819,FALSE,FALSE
"174",19580623,1958,6,23,0,2,0,219.904588281459,13.5337023920925,FALSE,FALSE
"175",19580624,1958,6,24,1,3,0,206.109629221532,13.0418280420191,FALSE,FALSE
"176",19580625,1958,6,25,0,-5.5,0,283.884739513887,15.3809045246926,FALSE,FALSE
"177",19580626,1958,6,26,0,-5,0,276.823524122224,15.1919818032741,FALSE,FALSE
"178",19580627,1958,6,27,0,3.5,0,197.715485209532,13.0147777566114,FALSE,FALSE
"179",19580628,1958,6,28,0,-10,0,301.822744089578,15.905247153939,FALSE,FALSE
"180",19580629,1958,6,29,0,-8,0,295.087770986216,15.752797027409,FALSE,FALSE
"181",19580630,1958,6,30,0,-16.5,0,387.052178526126,19.0148344567502,FALSE,FALSE
"182",19580701,1958,7,1,0,-17.5,0,411.598623743902,20.6946218683883,FALSE,FALSE
"183",19580702,1958,7,2,0,-7,0,287.314723734224,15.4986372305654,FALSE,FALSE
"184",19580703,1958,7,3,0,-5,0,260.212484516562,14.7018026819039,FALSE,FALSE
"185",19580704,1958,7,4,0,-13,0,334.179260218872,16.8815530401779,FALSE,FALSE
"186",19580705,1958,7,5,0,-11.5,0,323.633106876623,16.5410667760279,FALSE,FALSE
"187",19580706,1958,7,6,0,-10,0,314.125418114206,16.260010632489,FALSE,FALSE
"188",19580707,1958,7,7,0,1,0,244.151451444475,14.2843353595475,FALSE,FALSE
"189",19580708,1958,7,8,0,-6,0,269.36240246464,14.9793476191125,FALSE,FALSE
"190",19580709,1958,7,9,0,-14.5,0,373.840872929311,18.7292442434643,FALSE,FALSE
"191",19580710,1958,7,10,0,-16.5,0,384.272352622995,20.0064215979959,FALSE,FALSE
"192",19580711,1958,7,11,0,-17.5,0,384.049212294842,21.2074549723021,FALSE,FALSE
"193",19580712,1958,7,12,0,-17,0,385.083501503765,20.7435083048325,FALSE,FALSE
"194",19580713,1958,7,13,0,-13,0,320.634495496072,19.8481798080045,FALSE,FALSE
"195",19580714,1958,7,14,0,-5,0,289.379389613186,15.6064495988169,FALSE,FALSE
"196",19580715,1958,7,15,0,-16.5,0,409.355966659696,20.1223364285599,FALSE,FALSE
"197",19580716,1958,7,16,0,-11,0,350.929108566554,18.151126725835,FALSE,FALSE
"198",19580717,1958,7,17,0,-2,0,248.139044492875,14.3417513513128,FALSE,FALSE
"199",19580718,1958,7,18,0,-9.5,0,322.737491817201,16.7776780166402,FALSE,FALSE
"200",19580719,1958,7,19,0,-17,0,382.910803709685,20.849465392115,FALSE,FALSE
"201",19580720,1958,7,20,0,-15,0,384.284447146213,18.993339317503,FALSE,FALSE
"202",19580721,1958,7,21,0,-11,0,316.059399907741,16.3131422255839,FALSE,FALSE
"203",19580722,1958,7,22,0,-4,0,269.689764141101,14.9982177149984,FALSE,FALSE
"204",19580723,1958,7,23,0,1,0,224.189462670029,13.6614545352189,FALSE,FALSE
"205",19580724,1958,7,24,0,-4.5,0,259.303266330409,14.6848612069951,FALSE,FALSE
"206",19580725,1958,7,25,0,-10.5,0,319.338131742816,16.5134058434598,FALSE,FALSE
"207",19580726,1958,7,26,0,-12,0,347.720354141824,17.5565841253061,FALSE,FALSE
"208",19580727,1958,7,27,0,-17.5,0,400.017796017683,19.0717672496473,FALSE,FALSE
"209",19580728,1958,7,28,0,-23,0,446.742067316035,21.0561182343014,FALSE,FALSE
"210",19580729,1958,7,29,0,-14.5,0,378.667195536452,18.7370507465404,FALSE,FALSE
"211",19580730,1958,7,30,0,-7.5,0,306.782360221835,16.4309237818501,FALSE,FALSE
"212",19580731,1958,7,31,0,-8.5,0,329.303972838187,17.3781763720113,FALSE,FALSE
"213",19580801,1958,8,1,0,-12.5,0,317.294665396509,19.9774765412082,FALSE,FALSE
"214",19580802,1958,8,2,0,-4,0,265.97153173091,14.9380987682084,FALSE,FALSE
"215",19580803,1958,8,3,0,-7,0,310.926780959726,16.6070133479909,FALSE,FALSE
"216",19580804,1958,8,4,0,-14,0,344.846477366664,17.2366012191225,FALSE,FALSE
"217",19580805,1958,8,5,0,-16.5,0,402.841246047071,19.455267024114,FALSE,FALSE
"218",19580806,1958,8,6,0,-8.5,0,304.391822751102,16.1149706208991,FALSE,FALSE
"219",19580807,1958,8,7,0,-7.5,0,302.047006746857,15.9311459627677,FALSE,FALSE
"220",19580808,1958,8,8,0,-16,0,384.099481611183,18.4269020623288,FALSE,FALSE
"221",19580809,1958,8,9,0,-15.5,0,384.37685730486,18.5905298381417,FALSE,FALSE
"222",19580810,1958,8,10,0,-19,0,393.85429905529,21.5431984804592,FALSE,FALSE
"223",19580811,1958,8,11,0,-16.5,0,405.688053274211,19.7475929179234,FALSE,FALSE
"224",19580812,1958,8,12,0,-10,0,307.923647406443,16.0736286313675,FALSE,FALSE
"225",19580813,1958,8,13,0,-13,0,340.63881764505,17.0667820762539,FALSE,FALSE
"226",19580814,1958,8,14,0,-18.5,0,384.209026617004,18.3038234780791,FALSE,FALSE
"227",19580815,1958,8,15,0,-17.5,0,401.760038866663,19.4620287235738,FALSE,FALSE
"228",19580816,1958,8,16,0,-8.5,0,306.981236170208,16.220032015781,FALSE,FALSE
"229",19580817,1958,8,17,0,-15,0,366.163481630349,18.0432016703469,FALSE,FALSE
"230",19580818,1958,8,18,0,-18.5,0,416.554260110936,20.6306780327107,FALSE,FALSE
"231",19580819,1958,8,19,0,-16,0,391.871735803409,19.0624209984033,FALSE,FALSE
"232",19580820,1958,8,20,0,-8.5,0,308.798777053019,16.2451386117662,FALSE,FALSE
"233",19580821,1958,8,21,0,-6.5,0,291.273699174388,15.6430321332011,FALSE,FALSE
"234",19580822,1958,8,22,0,-9.5,0,307.925770686261,16.1611156711075,FALSE,FALSE
"235",19580823,1958,8,23,0,-4,0,254.622349324756,14.5479715453955,FALSE,FALSE
"236",19580824,1958,8,24,0,-5.5,0,278.203208907911,15.2545416041712,FALSE,FALSE
"237",19580825,1958,8,25,0,-5.5,0,283.443859365173,15.4467573111992,FALSE,FALSE
"238",19580826,1958,8,26,0,-3.5,0,254.044823059917,14.569373026448,FALSE,FALSE
"239",19580827,1958,8,27,0,-5,0,274.879239673006,15.3227908678944,FALSE,FALSE
"240",19580828,1958,8,28,1,-8,0,296.525969591598,18.1346812637906,FALSE,FALSE
"241",19580829,1958,8,29,0,-17.5,0,374.516228412259,21.4147755206856,FALSE,FALSE
"242",19580830,1958,8,30,0,-20.5,0,398.556559314098,21.8464852781389,FALSE,FALSE
"243",19580831,1958,8,31,0,-13,0,366.221349211002,18.7606327198379,FALSE,FALSE
"244",19580901,1958,9,1,0,-10.5,0,341.862065906212,17.7119113654733,FALSE,FALSE
"245",19580902,1958,9,2,0,-12.5,0,354.2850442749,18.074020711506,FALSE,FALSE
"246",19580903,1958,9,3,0,-9.5,0,320.816267576982,16.7772405633385,FALSE,FALSE
"247",19580904,1958,9,4,0,-10.5,0,338.989722569852,17.4174330944659,FALSE,FALSE
"248",19580905,1958,9,5,0,-15.5,0,381.183609626887,19.2498181675096,FALSE,FALSE
"249",19580906,1958,9,6,0,-18,0,355.496049220097,21.6720943152386,FALSE,FALSE
"250",19580907,1958,9,7,0,-15,0,367.020027171829,20.2648003321916,FALSE,FALSE
"251",19580908,1958,9,8,0,-9.5,0,327.426871341555,16.8963708413226,FALSE,FALSE
"252",19580909,1958,9,9,0,-10.5,0,318.533426836482,16.4597422337843,FALSE,FALSE
"253",19580910,1958,9,10,0,-3.5,0,260.87016571329,14.7751703766575,FALSE,FALSE
"254",19580911,1958,9,11,0,6.5,0,180.078412561689,12.2715297790268,FALSE,FALSE
"255",19580912,1958,9,12,5,8,0.982089537118195,173.649883826777,11.8994895254659,FALSE,FALSE
"256",19580913,1958,9,13,0,-6.5,0,289.674476575918,15.7691124207807,FALSE,FALSE
"257",19580914,1958,9,14,0,-13.5,0,355.591525108547,19.0894521207759,FALSE,FALSE
"258",19580915,1958,9,15,0,-15.5,0,361.74402988873,20.579971060421,FALSE,FALSE
"259",19580916,1958,9,16,0,-10,0,321.654945395729,16.4531427023186,FALSE,FALSE
"260",19580917,1958,9,17,0,0,0,236.197684194236,14.0626215189576,FALSE,FALSE
"261",19580918,1958,9,18,0,1.5,1.00638990280467,214.87111769397,13.3580913307334,FALSE,FALSE
"262",19580919,1958,9,19,0,-6.5,0,281.590358628522,15.4496326505302,FALSE,FALSE
"263",19580920,1958,9,20,0,-5.5,0,277.854478618885,15.3603591682831,FALSE,FALSE
"264",19580921,1958,9,21,0,3,0,203.628643595206,13.1198867068648,FALSE,FALSE
"265",19580922,1958,9,22,0,-2,0,242.184695264891,14.2120270090783,FALSE,FALSE
"266",19580923,1958,9,23,0,-4.5,0,267.299206598276,14.9438734697534,FALSE,FALSE
"267",19580924,1958,9,24,0,-5,0,269.66787850773,15.036187592529,FALSE,FALSE
"268",19580925,1958,9,25,0,5.5,0,200.150342535363,13.0663393176806,FALSE,FALSE
"269",19580926,1958,9,26,0,8.5,1.00308947488394,160.602357312428,11.8850845215007,FALSE,FALSE
"270",19580927,1958,9,27,8,13.5,0,119.337628388493,10.1074162699655,FALSE,FALSE
"271",19580928,1958,9,28,0,6,1.01865800363825,182.142824301841,12.3115033487944,FALSE,FALSE
"272",19580929,1958,9,29,0,-7,0,307.556102979131,16.3069466509547,FALSE,FALSE
"273",19580930,1958,9,30,0,-4,0,263.059478709115,14.8229142591517,FALSE,FALSE
"274",19581001,1958,10,1,0,9.5,0,152.552275963344,11.6004032419624,FALSE,FALSE
"275",19581002,1958,10,2,0,8,1.01531867220079,169.338792582214,11.9725380755732,FALSE,FALSE
"276",19581003,1958,10,3,0,3.5,0,198.024548287243,12.9510052240824,FALSE,FALSE
"277",19581004,1958,10,4,0,-1.5,1.00599656404581,240.035500781858,14.1900954605837,FALSE,FALSE
"278",19581005,1958,10,5,1,8,0,168.65050788742,11.9206949502538,FALSE,FALSE
"279",19581006,1958,10,6,10,18,1.45121967858702,66.0496348398785,7.88204330127412,FALSE,FALSE
"280",19581007,1958,10,7,8,12.5,0,135.416388849838,10.6775421452649,FALSE,FALSE
"281",19581008,1958,10,8,0,0.5,0,237.761146251485,14.1001946605648,FALSE,FALSE
"282",19581009,1958,10,9,0,-7.5,0,283.303343736203,15.397358617703,FALSE,FALSE
"283",19581010,1958,10,10,0,-4,0,264.953163246004,14.9289605095312,FALSE,FALSE
"284",19581011,1958,10,11,0,11.5,1.01184321871852,125.343724798872,10.8659185029806,FALSE,FALSE
