"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2066/2067",2067,120,120,100,69.2628206200607,719.605821000412,1288
"2067/2068",2068,120,120,100,83.9033607425754,2741.44453164842,579
"2068/2069",2069,121,121,100,75.3415003551963,1278.35562514048,1017
"2069/2070",2070,120,120,100,77.1009742683837,1364.85395644559,813
"2070/2071",2071,120,120,100,73.5685300969781,2313.90732104192,1061
"2071/2072",2072,120,120,100,68.9380353500237,1645.00937721273,1131
"2072/2073",2073,121,121,100,84.8750996587878,3062.63819891168,513
"2073/2074",2074,120,120,100,67.2650540338782,2687.11462312052,1077
"2074/2075",2075,120,120,100,76.8170652006211,3084.34836529288,884
"2075/2076",2076,120,120,100,86.1488421812737,2161.99282225268,537
"2076/2077",2077,121,121,100,72.6853076128082,837.855252949987,1238
"2077/2078",2078,120,120,100,70.0438884999021,546.469770248514,1239
"2078/2079",2079,120,120,100,74.8642521883849,1106.50243210141,877
"2079/2080",2080,120,120,100,79.3221622821729,2270.87125259778,715
"2080/2081",2081,121,121,100,72.8679414445196,1329.15654645441,988
"2081/2082",2082,120,120,100,78.6341279211865,1881.5041917488,709
"2082/2083",2083,120,120,100,77.3132945220877,1927.81613144837,792
"2083/2084",2084,120,120,100,76.6678722217639,1295.32477937732,1047
"2084/2085",2085,121,121,100,71.2441814021931,1150.28221991379,961
"2085/2086",2086,120,120,100,75.721399053853,1269.09434817452,982
"2086/2087",2087,120,120,100,74.7298664752452,1103.32258924469,1080
"2087/2088",2088,120,120,100,71.6366582791434,1385.54038248304,1080
"2088/2089",2089,121,121,100,76.6089980160486,1237.96643345337,895
"2089/2090",2090,120,120,100,74.6429054273394,731.953414510004,1113
"2090/2091",2091,120,120,100,70.0873271171768,1063.09769356996,1304
"2091/2092",2092,120,120,100,72.8711793692401,565.000761993229,1115
"2092/2093",2093,121,121,100,79.0171714690969,1928.70094270539,858
"2093/2094",2094,120,120,100,70.9444061841659,1704.42193360999,1194
"2094/2095",2095,120,120,100,79.6789170640859,788.555959814228,864
"2095/2096",2096,120,120,100,80.8747688334443,2433.21450829506,587
"2096/2097",2097,121,121,100,71.4626523312236,4340.61198754888,1044
"2097/2098",2098,120,120,100,71.8473676654248,1528.97309545428,1094
"2098/2099",2099,120,120,100,79.8483741919499,1483.29093037918,783
"2099/2100",2100,120,120,100,78.2772814157943,1600.95326774381,660
"2100/2101",2101,120,120,100,76.8185028237222,1305.50807547662,918
