"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2039/2040",2040,120,120,100,55.9514154646462,175.355898653534,73.8306380279311,67.3252117419307,94.8986908757725,2108.63688009033,1901,1687.94726864626,1964.5,1882.5,1702,1848,84.4826445538292
"2040/2041",2041,121,121,100,51.7966520162798,170.421435878914,75.7756554390027,62.8687534862458,95.7635623919708,2134.41628083045,1953,1808.42776526113,2010.5,1928,1701,1927.5,86.8945658982575
"2041/2042",2042,120,120,100,40.3240846440794,105.815957211145,80.6059722294363,47.5806012577043,87.5434057877218,1920.66411823635,1806,1790.98951944848,1782,1850.5,1303,1834,84.6429412506905
"2042/2043",2043,120,120,100,46.6764641338074,169.173476913092,88.1397278380578,62.4268044885551,98.9074411415424,1803.78084534944,1502,1349.75409359868,1673,1434.5,1546,1432.5,78.7882243428312
"2043/2044",2044,120,120,100,53.2430195200976,180.580778776121,74.3815472009393,61.8370791116402,93.9457732661434,2141.5145975833,1937,1829.10042117535,1965.5,1967.5,1661,1950,85.842891975889
"2044/2045",2045,121,121,100,49.6649250478616,159.790790551592,96.1943182100866,62.2626664263075,96.6034104985369,1861.97674372274,1608,1445.63520595871,1718,1577.5,1609,1571,78.3064974534464
"2045/2046",2046,120,120,100,41.1155210965242,150.998925900155,80.4361824696056,53.9553562254536,93.2656843594263,1758.37455217066,1515.5,1372.29769657689,1590.5,1514.5,1363,1456.5,76.8887448775395
"2046/2047",2047,120,120,100,44.6472788242926,141.640949128801,94.6980495337712,51.978235818015,89.8315288187766,1820.12550123938,1675,1550.51224250757,1707,1689,1423,1673.5,78.3976075364299
"2047/2048",2048,120,120,100,51.4212564648595,154.933724410947,83.0739018159128,64.9936054001043,97.9722809864869,2005.13074227225,1732,1589.35353635904,1855,1693,1656,1692.5,83.0214692118125
"2048/2049",2049,121,121,100,52.5028282753473,179.285654117517,84.1017810615161,65.1697260149967,99.020124989319,1910.03277855361,1643,1500.11575137205,1780,1621.5,1554,1616,80.4314252453551
"2049/2050",2050,120,120,100,58.093462498169,191.089169769307,89.1001656333503,75.2235760935858,102.148732221926,1974.2963231332,1643,1377.27713949473,1865,1532,1822,1532,79.9643179047061
"2050/2051",2051,120,120,100,46.7989068973033,168.366926545761,79.8819344406369,60.788200566169,95.462195967296,1825.43647957226,1555,1356.11662165241,1711,1487,1464,1466,77.4959980239373
"2051/2052",2052,120,120,100,46.9978751193439,156.262908483695,78.8517050961189,54.5796536255261,88.8169771799001,1962.95827695425,1798,1688.16773366683,1799.5,1823,1462,1785.5,80.5218382776411
"2052/2053",2053,121,121,100,46.0540098872904,141.648295777363,79.186655522464,56.9588056125937,92.5832305711074,1985.22272971764,1840.5,1685.08354428027,1859.5,1772.5,1560,1756,83.5794106760959
"2053/2054",2054,120,120,100,42.6326767064049,138.203893116727,73.6662912217708,54.8067983188543,92.8553615962927,1953.31690632363,1762.5,1667.4942890333,1811,1754,1466,1739.5,81.5801437807122
"2054/2055",2055,120,120,100,46.7694277043947,148.856474095833,80.7083381867946,60.1123448000651,96.1092982385844,1964.80841275179,1771.5,1616.73599189891,1816,1727.5,1540,1724.5,82.2709408341616
"2055/2056",2056,120,120,100,47.7922934349637,148.292887962393,78.6647156207327,61.3533406373601,93.4343076355326,1858.08603402501,1508,1294.98237309551,1601.5,1543.5,1586,1423,73.678620801792
"2056/2057",2057,121,121,100,41.0937303460339,144.47834487131,89.527675648774,53.5778544546221,95.41079379455,1823.89731047081,1597,1508.09705446368,1698.5,1576,1418,1574,73.9152537360378
"2057/2058",2058,120,120,100,54.7415878652279,184.378218390585,75.142784923458,66.114020916006,95.4710033426541,2100.03895871501,1875.5,1724.19197673324,1984,1855.5,1712,1838.5,84.7394769456805
"2058/2059",2059,120,120,100,48.2374884263746,172.197602496255,87.720508061081,64.8902079502965,98.245285288456,1863.24202413784,1560,1397.0926950762,1737,1516,1551,1512,77.5169683316435
"2059/2060",2060,120,120,100,40.5508407943314,137.833007423739,80.9459065163132,46.5055665965653,88.542583555676,1740.07112481029,1642,1559.42332392933,1626,1638,1275,1608,77.7865736513277
"2060/2061",2061,121,121,100,44.03178665013,170.737747726512,71.304743108365,52.9713419239322,91.053241355903,1874.28573032041,1707.5,1589.72221911502,1730.5,1707.5,1365,1658,80.2158600480288
"2061/2062",2062,120,120,100,42.8911024052817,136.5180080436,96.1080402568319,60.1111528271859,98.3113744727268,1806.07017940446,1508.5,1305.75418526604,1680.5,1461.5,1517,1456,74.1204528673852
"2062/2063",2063,120,120,100,52.3812747491358,171.215665091578,83.7107997228897,66.6430138544027,98.1835000089806,1973.56473362801,1720,1495.42051239014,1852.5,1666.5,1717,1652,81.3088839930952
"2063/2064",2064,120,120,100,38.3831896252745,132.248202448275,87.8342818515587,55.7469138119074,95.0232606590768,1712.34779351155,1477.5,1360.60916131681,1601,1444,1282,1434,78.1416979105425
"2064/2065",2065,121,121,100,54.4809390727537,177.430638300171,77.5749525689809,67.4678167195842,97.4676027441565,2135.28109072283,1918,1733.534380265,2012.5,1872.5,1727,1871.5,86.7275039428205
"2065/2066",2066,120,120,100,62.4501033398135,202.698139011207,71.5428936912621,72.3178136428628,96.6262187775077,2344.94356735228,2136,1991.17343428768,2193.5,2151.5,1870,2151.5,89.8189768325192
"2066/2067",2067,120,120,100,48.0634527492805,155.764647665885,95.5020303016967,58.9598039847253,94.5385827904583,1774.12922579554,1605.5,1409.96932631189,1673.5,1563.5,1490,1558.5,75.562457107284
"2067/2068",2068,120,120,100,40.595062371906,145.326483724344,68.6844514728327,48.0333908334456,88.9079939677266,1863.12162379952,1741.5,1745.34103594755,1705.5,1784.5,1198,1769.5,85.5159505110241
"2068/2069",2069,121,121,100,47.8800721643536,161.10927576441,81.9185369475405,61.3195634268665,96.0334768717279,1906.17813506135,1720,1572.16451485154,1807.5,1680,1508,1674,81.7207831657652
"2069/2070",2070,120,120,100,38.7522480738792,150.411035307297,81.1538324831428,47.6418461710958,90.685574822135,1868.89278181392,1744,1675.44855859162,1727,1761.5,1338,1758.5,80.6579404031327
"2070/2071",2071,120,120,100,42.6972642887551,153.136167049752,77.3645244093306,58.4620625428562,96.0171081706265,1930.88298719877,1677.5,1500.18953471025,1788,1588,1537,1566.5,81.4524858536133
"2071/2072",2072,120,120,100,42.8456858683085,132.943650381498,87.6973002197814,52.9903844484206,94.2752062901788,1736.09119139245,1571,1424.6999415987,1629.5,1534,1409,1528,75.4460335107324
"2072/2073",2073,121,121,100,38.9779341797428,146.34841992763,72.5192894957261,44.8165584306443,86.0458670273382,1914.48165186527,1808,1800.13700806128,1740,1869.5,1259,1831,86.4370435022702
"2073/2074",2074,120,120,100,40.5520646828816,131.672133273728,88.7308111944447,51.1797384850934,90.0630121231708,1645.71664570976,1431,1248.04094316318,1488,1446,1328,1363.5,71.7336303679658
"2074/2075",2075,120,120,100,41.9058027427634,157.987201832752,74.793584251056,52.2967530418971,90.7333854959014,1812.59988831173,1583.5,1548.45452187918,1644,1627.5,1288,1587,80.4388774219133
"2075/2076",2076,120,120,100,49.626783844975,172.82896419226,68.5120300400365,57.5756838121049,91.3257340140039,2080.13226228746,1928.5,1857.98773235229,1943.5,1940,1505,1924.5,85.6851921141479
"2076/2077",2077,121,121,100,55.3937558125646,179.966756823424,87.0942302284083,69.6189643302892,100.443604386413,1993.70092046531,1730.5,1502.02079699459,1869.5,1662,1727,1662,81.2712836966111
"2077/2078",2078,120,120,100,48.0756285260155,155.428685482408,91.3188934713132,63.0389264469929,97.3060467393656,1909.16195915043,1627,1453.14456170916,1764.5,1561.5,1618,1561,80.4382075307567
"2078/2079",2079,120,120,100,54.7244164042823,146.712576948101,84.7336214297508,65.1237846084901,94.6015339012636,2042.75329586858,1880.5,1699.48423252563,1933,1848,1714,1833,81.2657977784493
"2079/2080",2080,120,120,100,49.5476025126592,158.295608365501,73.6552315429844,60.8945835938574,93.8408521826647,2076.81211476173,1876,1776.94597746667,1911.5,1863,1583,1850,84.5578955844703
"2080/2081",2081,121,121,100,30.78824428458,116.627436814937,88.5578898430671,41.1590078050405,90.9070870472194,1647.94217041813,1460.5,1472.01269968516,1486.5,1495,1099,1485.5,75.0803592825177
"2081/2082",2082,120,120,100,50.2404346986038,162.60193867715,76.9595737263266,62.6643566377857,93.4840742467117,1997.56358251834,1800.5,1603.95266610177,1865,1770.5,1635,1726,78.3743640671746
"2082/2083",2083,120,120,100,46.1205467551088,143.843138779225,79.2036293737995,55.0247111744462,91.36207353461,1916.06811764283,1707,1639.94638959228,1720,1756.5,1404,1723,82.5632368882543
"2083/2084",2084,120,120,100,56.4933065304865,195.025146496696,79.5190910322854,69.0866645419616,97.6214484095211,2059.18041655459,1832,1638.26039388523,1924,1776,1675,1773,81.9240909818836
"2084/2085",2085,121,121,100,51.9670648770619,160.089620289019,84.699647929653,64.6424604689522,96.856223702985,1994.81691190047,1759.5,1601.98559495567,1826,1748,1627,1721.5,78.2996231524885
"2085/2086",2086,120,120,100,44.7249495354317,151.548039819929,82.5528235664197,56.7773405529768,94.3333042812532,1800.21410458049,1589.5,1481.71368382317,1681.5,1560.5,1377,1558.5,79.6673459151534
"2086/2087",2087,120,120,100,47.3095116316578,158.318110327032,85.2382563596805,61.1291224970882,96.4862717708824,1869.70940944087,1621,1463.09647831084,1750.5,1590,1536,1575,80.6058314109105
"2087/2088",2088,120,120,100,41.0253540028966,126.126609694997,89.6816918102581,53.5622060049399,92.7276978555113,1750.43914254347,1567.5,1412.83185371392,1623,1505.5,1380,1490.5,75.7999096896219
"2088/2089",2089,121,121,100,49.9506130776546,167.414187693007,81.2613826628496,59.6130277786839,95.0953857885071,1940.20872701734,1731,1614.87593110388,1789.5,1746,1532,1732.5,83.339878577026
"2089/2090",2090,120,120,100,57.7707065575027,193.815924489503,83.947622575348,70.2880301451212,98.7599548345723,2044.91834109364,1828.5,1577.03500457002,1923,1753,1800,1750.5,81.9520868480067
"2090/2091",2091,120,120,100,39.0712665697598,127.337533064224,89.5879866227888,55.5743661242648,96.0261124522651,1660.37297795602,1404.5,1311.06354008979,1539.5,1351.5,1274,1349.5,75.8138126744816
"2091/2092",2092,120,120,100,53.9460214204227,157.310864047787,85.6524253170508,69.3866621812311,100.020051706116,2021.3213040214,1715.5,1511.29794995685,1897.5,1671.5,1739,1669.5,82.037273820928
"2092/2093",2093,121,121,100,40.6165529682376,137.026249700222,82.5887964117299,51.785064913389,91.9255713939355,1854.34831481444,1685,1623.99780354174,1733,1699.5,1374,1684,80.9688165800453
"2093/2094",2094,120,120,100,25.110650446886,97.7086497546611,89.7696091536061,39.4904847153254,91.3448303808354,1452.89746030321,1252.5,1217.49696233396,1328,1252,933,1243.5,72.5836897501431
"2094/2095",2095,120,120,100,60.5440379488445,179.094000222048,78.0868815375646,75.6622563190383,99.1240239009039,2152.86942112818,1886,1682.44927082444,2010,1838.5,1785,1835.5,86.9374716071179
"2095/2096",2096,120,120,100,51.438922253902,176.728873576317,73.1062436432839,62.0185092859657,91.9441463122799,2042.51281998691,1833,1670.00815799115,1877.5,1861.5,1582,1819,81.4516189911064
"2096/2097",2097,121,121,100,42.1161948424146,146.305628724373,76.6446231213477,54.1296994968678,90.3983835365559,1628.01522997161,1359,1148.86849505329,1427,1363,1319,1237,68.2497737139729
"2097/2098",2098,120,120,100,38.4907151587216,131.040632566946,87.252095425282,50.5112878631163,93.0631616457408,1672.66299741319,1460,1351.56489713514,1539,1422,1301,1400,76.0015388622178
"2098/2099",2099,120,120,100,50.0054755884615,171.201579437763,80.3396589706576,60.8465869969188,93.4410409974065,2016.52586661372,1806,1694.05034482265,1859,1819.5,1553,1806.5,84.0191675620008
"2099/2100",2100,120,120,100,54.6571109343976,158.355621890254,75.886431884161,65.9368068344633,95.2107587776043,2173.1397415211,1971,1760.85523983713,2007,1958.5,1776,1926,84.5177872117256
"2100/2101",2101,120,120,100,39.6646793168924,148.766760726258,81.8501540868683,51.6887343839714,92.4099716776083,1855.36555563513,1636,1613.34650737835,1726,1648.5,1366,1648,82.5262321947539
