"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2071/2072",2072,120,120,100,75.4460335107324,3462.15055319201,798
"2072/2073",2073,121,121,100,86.4370435022702,6535.07712874096,337
"2073/2074",2074,120,120,100,71.7336303679658,5263.41285589617,792
"2074/2075",2075,120,120,100,80.4388774219133,5627.28074027784,504
"2075/2076",2076,120,120,100,85.6851921141479,5279.07692246791,269
"2076/2077",2077,121,121,100,81.2712836966111,1933.07064666599,707
"2077/2078",2078,120,120,100,80.4382075307567,2030.67133436818,731
"2078/2079",2079,120,120,100,81.2657977784493,3138.65300341416,507
"2079/2080",2080,120,120,100,84.5578955844703,4430.09601193946,328
"2080/2081",2081,121,121,100,75.0803592825177,4365.22447580006,838
"2081/2082",2082,120,120,100,78.3743640671746,4672.14752637781,421
"2082/2083",2083,120,120,100,82.5632368882543,4559.79333718121,526
"2083/2084",2084,120,120,100,81.9240909818836,2754.06632719561,536
"2084/2085",2085,121,121,100,78.2996231524885,3008.51495759003,618
"2085/2086",2086,120,120,100,79.6673459151534,3826.43594868574,683
"2086/2087",2087,120,120,100,80.6058314109105,3074.61199217476,715
"2087/2088",2088,120,120,100,75.7999096896219,3683.73097549099,757
"2088/2089",2089,121,121,100,83.339878577026,3466.20079446584,622
"2089/2090",2090,120,120,100,81.9520868480067,2080.47199832927,610
"2090/2091",2091,120,120,100,75.8138126744816,3320.5795540791,879
"2091/2092",2092,120,120,100,82.037273820928,1988.24588410091,659
"2092/2093",2093,121,121,100,80.9688165800453,4567.01115523372,566
"2093/2094",2094,120,120,100,72.5836897501431,4652.05858243909,1013
"2094/2095",2095,120,120,100,86.9374716071179,2685.11674577836,445
"2095/2096",2096,120,120,100,81.4516189911064,5417.5329470234,307
"2096/2097",2097,121,121,100,68.2497737139729,7270.57691876125,643
"2097/2098",2098,120,120,100,76.0015388622178,3925.2581726322,814
"2098/2099",2099,120,120,100,84.0191675620008,3639.13576750923,481
"2099/2100",2100,120,120,100,84.5177872117256,3887.78619231563,343
"2100/2101",2101,120,120,100,82.5262321947539,3965.04236680549,583
