"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2056/2057",2057,121,121,100,70.3916045933538,1932.7265905519,1031
"2057/2058",2058,120,120,100,83.9524430657502,2488.74508120399,617
"2058/2059",2059,120,120,100,72.9379348498178,1391.05494046258,1102
"2059/2060",2060,120,120,100,79.2236029273145,3556.32333704922,745
"2060/2061",2061,121,121,100,81.1725814690926,4344.33117138688,628
"2061/2062",2062,120,120,100,70.732741400584,1185.4045672724,1187
"2062/2063",2063,120,120,100,76.3582392714261,1739.38440665044,955
"2063/2064",2064,120,120,100,75.9158658418291,2259.92109115701,1049
"2064/2065",2065,121,121,100,82.4234586057228,2191.12838678341,702
"2065/2066",2066,120,120,100,85.7497288609648,1747.22950690985,452
"2066/2067",2067,120,120,100,72.6410734855162,1441.74069092702,1070
"2067/2068",2068,120,120,100,85.0457427304427,4160.72181499749,558
"2068/2069",2069,121,121,100,78.3644236658984,2295.55432646908,850
"2069/2070",2070,120,120,100,78.0544797429739,2541.80349149834,740
"2070/2071",2071,120,120,100,75.9720163626662,3018.56519734208,846
"2071/2072",2072,120,120,100,71.14888813582,2277.02579616103,1007
"2072/2073",2073,121,121,100,84.7040184677426,4495.65754065756,477
"2073/2074",2074,120,120,100,69.0765038996142,3889.6835956797,957
"2074/2075",2075,120,120,100,79.4445529269942,3934.15809216071,763
"2075/2076",2076,120,120,100,85.9477192227623,3503.50113984756,473
"2076/2077",2077,121,121,100,77.6698548165859,1210.95551207196,1024
"2077/2078",2078,120,120,100,74.5721493674373,1170.22698562499,1076
"2078/2079",2079,120,120,100,77.7407175630415,1899.13572114799,710
"2079/2080",2080,120,120,100,81.2631233649099,2934.0197546212,621
"2080/2081",2081,121,121,100,73.3541193430665,2686.92747960798,983
"2081/2082",2082,120,120,100,79.7994348594111,3139.56795624644,662
"2082/2083",2083,120,120,100,78.4846641775712,3002.25624515768,733
"2083/2084",2084,120,120,100,79.8552383486203,1762.5255801091,814
"2084/2085",2085,121,121,100,74.4035683964084,1900.07224386185,877
"2085/2086",2086,120,120,100,77.92714056361,2381.91185612697,900
"2086/2087",2087,120,120,100,76.44804003219,1970.01349089388,984
"2087/2088",2088,120,120,100,73.2590875468377,2379.64006305393,988
"2088/2089",2089,121,121,100,79.8606570911124,2199.11232836265,840
"2089/2090",2090,120,120,100,78.6230514962699,1296.80863654427,891
"2090/2091",2091,120,120,100,72.6568555863232,2046.4488687627,1179
"2091/2092",2092,120,120,100,76.1736596060055,1148.00363593642,981
"2092/2093",2093,121,121,100,80.5257192978897,3012.92432061303,781
"2093/2094",2094,120,120,100,72.8730599730061,3031.32440638449,1169
"2094/2095",2095,120,120,100,82.5449070702998,1582.76645067427,757
"2095/2096",2096,120,120,100,80.0396508884605,3760.55639708322,539
"2096/2097",2097,121,121,100,69.9607494617885,5536.82391084637,907
"2097/2098",2098,120,120,100,72.5968260882164,2610.87136919331,1072
"2098/2099",2099,120,120,100,80.9660860626227,2316.38492845837,722
"2099/2100",2100,120,120,100,79.6225585424436,2592.97147926223,540
"2100/2101",2101,120,120,100,78.8842853484948,2464.34625966754,837
