"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2023/2024",2024,120,120,100,43.9536760060016,161.955476524029,63.2215715195008,50.9232008682013,87.3153153630661,2045.97853394286,1921,1839.36668038554,1878.5,1947.5,1425,1885,85.8752688387654
"2024/2025",2025,121,121,100,53.6568086795786,163.046766376154,76.6261306455267,62.4469684179909,94.6499494808958,2143.80544191362,1980,1867.82185533867,2006,1996,1650,1989.5,86.2802191123169
"2025/2026",2026,120,120,100,34.244330698488,126.414045169119,97.4178254914598,48.4881722570159,94.7712959057508,1521.9006527306,1285.5,1149.15815530126,1392,1228,1228,1222.5,72.1664819828547
"2026/2027",2027,120,120,100,44.7012550743177,166.051588580709,67.5550381074915,55.2708908922097,91.2407788927634,2059.42142176554,1922,1857.29772865758,1892,1934,1450,1914,88.274857373015
"2027/2028",2028,120,120,100,53.0244414983649,142.615235932746,90.4421286406201,68.0274069104356,99.1146617483774,1976.4566756483,1699,1494.33934557397,1850.5,1627.5,1686,1627.5,80.6125831605764
"2028/2029",2029,121,121,100,46.3717671124778,170.087353568708,73.5432809682657,56.8632322935112,92.3012220963029,1904.39137881191,1753.5,1570.85966825216,1790.5,1736,1475,1705,81.7991637482473
"2029/2030",2030,120,120,100,39.8365287473884,138.003615697122,79.8007958164738,50.7938457269801,92.0699143651813,1796.60569502227,1564,1528.86186836533,1646,1594.5,1273,1567,81.3554240959211
"2030/2031",2031,120,120,100,55.6173834796065,199.867381358975,73.2810374826847,62.9044768659377,92.5687334027263,2025.83587794923,1847,1748.33547436695,1877,1858,1543,1841,84.645621612256
"2031/2032",2032,120,120,100,45.4362208188452,174.710749078258,67.2890416385825,52.8361940963871,89.8398887412003,2000.0094278207,1886.5,1852.65404105911,1878,1897.5,1394,1884,86.0506907725157
"2032/2033",2033,121,121,100,47.0913784181192,148.782034840558,88.0419057579705,59.4937581975731,96.999331896868,1861.73366031567,1641.5,1517.84414309714,1718,1623.5,1459,1623.5,80.0773226495266
"2033/2034",2034,120,120,100,44.3929930951869,163.301999613512,83.0158313787445,56.7168666270269,92.5246710832873,1824.07405852147,1625.5,1431.07962992171,1689,1588,1454,1550,76.6986984354944
"2034/2035",2035,120,120,100,42.2863168486056,127.431421379669,83.0158639687336,52.6504078235359,90.932649147918,1737.78868864142,1538,1382.8023145752,1605,1499.5,1386,1441.5,74.9195871523652
"2035/2036",2036,120,120,100,44.838552041929,146.926283825202,79.7067258924098,53.2410979125952,90.9779863536498,1929.05480116871,1747.5,1723.80327761318,1781.5,1777,1367,1770,84.8505319934093
"2036/2037",2037,121,121,100,47.2903788099397,159.878312257546,83.9181499675651,63.3427307779954,97.4501437350387,1935.95458590495,1651.5,1508.74688642526,1785,1604.5,1582,1588,83.1266463224747
"2037/2038",2038,120,120,100,46.8411424669505,145.8348716889,76.0243813733681,56.682906342509,92.0562721955361,1925.90530248619,1780.5,1647.31635193076,1824,1760.5,1450,1745.5,81.0839406366576
"2038/2039",2039,120,120,100,37.6979554942118,128.103239952879,65.9636072631925,45.136851985577,87.5247969474348,2003.02054859907,1919.5,1964.45086871781,1864,1956.5,1288,1946.5,88.8669668160692
"2039/2040",2040,120,120,100,55.0229015466507,171.924190950367,70.1989027536006,62.3908568403971,91.9902468943019,2114.18419697032,1937.5,1808.27564244417,1960.5,1960.5,1629,1924.5,84.5004175368549
"2040/2041",2041,121,121,100,48.2671619119786,155.762918042416,72.322994560292,57.9387766458758,92.926898854962,2112.87229362699,1977.5,1871.8156061231,1972.5,1966.5,1583,1961,88.1353094017986
"2041/2042",2042,120,120,100,35.689429933539,94.9842203729222,76.5626222718053,41.8823065402652,85.1817000415984,1872.6238523323,1779,1825.80956069351,1719.5,1858.5,1136,1834,83.7141762428628
"2042/2043",2043,120,120,100,47.6962559089472,164.91496444851,84.0338590878972,62.1564945125989,97.3940431841283,1882.95366322814,1637,1467.86262531707,1764,1562.5,1557,1557.5,81.1288928351605
"2043/2044",2044,120,120,100,50.5751876579256,171.809247393629,70.6753767446279,57.5320107779823,91.7647744245711,2148.78848625178,2003.5,1927.95949604647,1959.5,2078.5,1542,2056,86.702607219474
"2044/2045",2045,121,121,100,49.2468683873614,154.042833072841,91.341548891662,60.4858954711477,95.5169278208109,1910.08639759914,1711.5,1570.44171923993,1762.5,1684.5,1539,1678,80.4358156263061
"2045/2046",2046,120,120,100,40.7672620315813,149.798316709282,76.3494674522734,52.3454363600134,91.6677529958561,1802.90907117771,1584.5,1475.58466218945,1635.5,1604,1376,1543.5,79.3573817041261
"2046/2047",2047,120,120,100,41.203922082524,132.415793033259,90.0426919323951,47.5744642587233,88.3535876153998,1816.06185988674,1709.5,1639.14405673096,1674.5,1750.5,1341,1736,79.6150715057556
"2047/2048",2048,120,120,100,50.7968872157444,152.249706713652,79.0003944588963,62.9880580184331,96.4141741949874,2068.87235483777,1836,1720.07708618803,1912,1820,1621,1818.5,86.0567141601723
"2048/2049",2049,121,121,100,51.191604664906,183.56335558159,79.9966108628993,63.2535149600209,97.6386933056081,1984.95736185048,1726.5,1620.69018757675,1851.5,1721.5,1592,1715,81.7901375915471
"2049/2050",2050,120,120,100,61.5385806768188,198.067636895325,84.7166060974433,75.7057127297648,100.460605895743,2106.27752151908,1822.5,1566.58536987895,1977.5,1743,1858,1743,83.7227491121293
"2050/2051",2051,120,120,100,48.4699137065932,167.999671973508,75.9780974789315,58.8888069700504,93.3627539489651,1889.33069113744,1690,1485.06047361206,1792,1640,1499,1614,78.7245375340954
"2051/2052",2052,120,120,100,41.9142197249375,144.4360600884,75.0212366350514,47.8016132746556,86.2386087762881,1921.36645477347,1793.5,1745.83384333157,1765,1824.5,1348,1783.5,80.8933161824325
"2052/2053",2053,121,121,100,46.0542301320787,131.895090367223,75.4663106642978,53.5709423369526,90.075167084903,1986.70118568518,1891.5,1741.9264894657,1842,1874.5,1443,1844.5,82.2419550425693
"2053/2054",2054,120,120,100,41.5250384386555,130.549214158496,70.0378063569179,52.7596053250124,90.5678452150169,1963.42364417543,1823.5,1730.88928077462,1838.5,1801.5,1405,1780.5,82.6218717349811
"2054/2055",2055,120,120,100,45.9992991142592,146.303610169424,76.7183573051893,57.1065216036606,94.2482242369495,1997.70209363979,1815.5,1728.28942780486,1839,1842.5,1459,1840,83.5769888809791
"2055/2056",2056,120,120,100,47.5324866812206,144.650678094917,74.7020050246621,59.3061860545244,91.4188557018515,1912.25664448383,1605,1421.29745614394,1651,1656,1567,1532,76.2382319282897
"2056/2057",2057,121,121,100,39.4504832166319,137.732805601842,85.1183403444595,51.5710857612209,94.2311759351773,1863.71788746407,1653,1576.58372998592,1739.5,1644.5,1415,1639,78.6889242034376
"2057/2058",2058,120,120,100,52.5422242682969,178.783062486531,71.5124684880745,61.7578412006779,92.6044373806893,2119.63238789586,1964.5,1849.2236995641,2003,1947.5,1671,1928.5,86.5337303993338
"2058/2059",2059,120,120,100,51.2630080445565,173.578646279975,83.4304661027897,64.4740335438607,96.6847616213575,1945.7539778717,1691.5,1545.29744908929,1809.5,1646,1606,1642,81.0139732716943
"2059/2060",2060,120,120,100,37.631235893327,130.061912000091,76.6842071455507,42.6610648625914,86.8720075084666,1729.8788862456,1637.5,1594.22175103021,1600.5,1664,1192,1632,79.2547794111324
"2060/2061",2061,121,121,100,41.6386018701769,165.296654431624,67.5966458865759,49.7921111612422,88.8476672376482,1884.63847872667,1735.5,1636.09711577646,1734,1747.5,1307,1691,80.7319047142282
"2061/2062",2062,120,120,100,43.847494295579,135.83081073594,91.2511244136793,60.5265099678168,97.5388835128499,1884.43889308581,1577.5,1418.36575834516,1774.5,1564.5,1580,1559,77.3929387476528
"2062/2063",2063,120,120,100,52.2163103740149,166.397637018631,79.8756183293749,63.6031121854608,95.9879579587086,2021.72878900688,1795,1607.23861050759,1872.5,1752,1690,1734.5,82.9782607543493
"2063/2064",2064,120,120,100,40.8026672520538,134.623849681786,83.5275046643831,56.0299679389242,93.6205146318253,1756.2707512308,1548.5,1426.64419728254,1644,1509,1301,1492.5,80.4048267858088
"2064/2065",2065,121,121,100,52.3816399827146,169.69826535132,73.9525168104512,62.306770615481,94.7035229193875,2138.07775869375,1959.5,1841.68113736296,1995.5,1950,1676,1948,88.1114446724714
"2065/2066",2066,120,120,100,60.7008270621348,197.815750411532,68.0727269246496,67.139564667978,93.2623511716583,2334.85762990429,2160,2100.40714673366,2170,2229,1776,2228.5,91.8257366263169
"2066/2067",2067,120,120,100,48.4089774998032,157.094223213114,90.3662870680912,57.65287714427,93.87521441084,1840.85646960969,1673,1522.22604232401,1732.5,1664,1480,1660.5,78.2417297416123
"2067/2068",2068,120,120,100,36.8362370061558,141.823089592522,65.2529479399696,43.321087652638,86.3890732125326,1820.36907001768,1721,1755.06895781882,1662,1774,1084,1753.5,85.2970071824329
"2068/2069",2069,121,121,100,47.5020629059712,159.517667312447,77.8231042368502,58.215424985535,94.2305974719216,1933.75805630564,1778.5,1660.95521531378,1828.5,1766,1458,1759,83.4865404880766
"2069/2070",2070,120,120,100,36.0534239807763,139.436450067899,76.8697825493383,44.066432834796,89.3191022056929,1857.14134537085,1726.5,1727.35989758048,1716.5,1776,1260,1767.5,82.9715801870861
"2070/2071",2071,120,120,100,43.4388319040166,147.344917177098,73.6784099613335,57.5467531265589,93.7790590942853,1960.0676816015,1771,1589.30405877698,1842,1730.5,1535,1706,82.014404593192
"2071/2072",2072,120,120,100,42.2927565718807,128.078345152049,83.5388450521797,51.5594287159523,92.9347551142251,1759.05997538968,1612,1478.18472176343,1636.5,1587.5,1370,1568.5,76.370670320337
"2072/2073",2073,121,121,100,35.0241035771962,130.702345914833,68.8308996342015,38.3139962903071,83.5323803580139,1837.40155649616,1762,1801.82769928309,1655,1840,1103,1793,83.856234706418
"2073/2074",2074,120,120,100,39.0076716922543,129.387023948257,83.9904911495516,48.8368439195803,88.8079657046867,1676.19685735792,1478.5,1334.17849706729,1500.5,1515,1301,1428.5,74.0869968758016
"2074/2075",2075,120,120,100,39.451680875949,149.747324099136,71.1711580486177,48.4309392710818,88.3224027927282,1773.12035485616,1602,1565.96110343996,1641,1636,1222,1591,80.8537110135803
"2075/2076",2076,120,120,100,45.1616416542684,164.148479929515,65.1619581294782,51.6604390103859,88.4767054599074,2053.20367965734,1935.5,1912.04996580758,1921,1973,1432,1956.5,86.2940838504092
"2076/2077",2077,121,121,100,54.7357768077825,174.985717533761,83.0042745688021,67.1890639034266,98.5742136484258,2047.27556276225,1803,1617.95791628448,1907.5,1781.5,1707,1775,84.8570855480139
"2077/2078",2078,120,120,100,49.4091969865151,155.36287140744,86.7203703557514,62.1128553144447,95.8888283352738,1989.07871398688,1749.5,1596.38097315413,1847.5,1730.5,1609,1729,81.8795156944707
"2078/2079",2079,120,120,100,53.7057460695133,144.703660959897,80.4432536617433,61.2017948459471,92.6422307849854,2062.78703659197,1936,1794.38807442951,1931.5,1938,1623,1920.5,83.0220726853022
"2079/2080",2080,120,120,100,47.6239567196262,151.441519031954,70.2418916865797,56.650435095107,91.1086282202332,2056.04142310368,1885,1814.45093935209,1892,1906,1474,1878,84.5039029228665
"2080/2081",2081,121,121,100,30.4483976231621,110.097389106966,83.8824953522266,41.6815656322344,90.3782724696574,1677.6027952439,1516.5,1513.91258410453,1515.5,1529.5,1037,1516.5,78.4641235800391
"2081/2082",2082,120,120,100,51.1042880331223,158.92145556228,72.9895456181407,60.1045919952937,91.0812108816607,2032.44615787902,1874.5,1720.4052159132,1876.5,1886.5,1582,1834.5,80.9447333808203
"2082/2083",2083,120,120,100,42.3391122706612,135.04619607858,75.2094871944998,49.0502964444586,89.3959001885907,1899.56476189476,1708,1707.1839550816,1706.5,1789.5,1280,1756.5,84.2866204410548
"2083/2084",2084,120,120,100,54.6725527188717,193.054108788232,75.6641036197101,65.8155553094809,95.1288480126522,2088.41984710167,1878,1741.15130678221,1937,1870,1638,1865,84.491855341781
"2084/2085",2085,121,121,100,51.8586468455343,157.780841724043,80.3508480407948,61.6935687569478,94.9880017122145,2031.39547516289,1829,1728.36401054494,1860.5,1868,1563,1842.5,80.7704185606799
"2085/2086",2086,120,120,100,44.5562225311427,154.606207685304,78.3762230997352,55.044870797557,92.5575493574738,1849.3726891242,1668.5,1567.03463507048,1739.5,1637,1391,1630.5,82.0119681857886
"2086/2087",2087,120,120,100,48.2992345892467,162.305007426122,81.0134307871356,60.2073254151159,94.9740275805744,1939.69197227777,1713.5,1578.80470430233,1819.5,1699,1573,1681,80.9540202472981
"2087/2088",2088,120,120,100,41.8492784355107,127.099050279938,85.2562387346685,52.969026201737,91.4126333491353,1804.26370651502,1624.5,1504.48251928565,1663.5,1620,1369,1600,76.3352156724504
"2088/2089",2089,121,121,100,47.304415063496,157.219593047642,77.293672128777,55.5167928408369,92.9080259385657,1958.15102288249,1780.5,1710.65826455003,1806,1815.5,1445,1802,83.4003784643264
"2089/2090",2090,120,120,100,56.9686443898045,194.65920318306,79.6929064046387,68.241649610403,97.1715155906463,2121.45152867003,1932.5,1720.44190460179,1972,1897.5,1756,1895,85.3190671993962
"2090/2091",2091,120,120,100,41.8548506398359,134.242894970678,85.0889816177552,56.8621361394176,94.9094374278246,1720.52475547564,1491,1388.57460467882,1637,1441.5,1305,1435,79.657761099912
"2091/2092",2092,120,120,100,54.4208137668861,159.677945025657,81.4399306889663,68.9244052030248,98.4193676836935,2108.12903934403,1843.5,1654.26298559137,1961.5,1812,1752,1808,84.4146141353049
"2092/2093",2093,121,121,100,40.2671014461731,130.274009934087,78.4367463427115,49.6995565556977,89.9991888946621,1845.10973792232,1728,1679.18080086984,1742.5,1703,1297,1684,83.8234169053485
"2093/2094",2094,120,120,100,27.2740970495038,100.262012865728,85.1759927589883,41.8124999473278,90.541199558068,1498.44478068838,1284.5,1255.77585718508,1378,1261.5,995,1245.5,74.0567653750786
"2094/2095",2095,120,120,100,62.3972170902453,187.061012967672,74.260249782156,72.4108726777858,96.5470216371344,2214.11988892284,1992,1831.46532131344,2075,1974,1777,1972.5,87.5454960370807
"2095/2096",2096,120,120,100,50.1973136465124,169.444213389638,69.4154246028639,57.1559669069125,89.0549540448936,2027.90977019048,1883,1763.53819862966,1887.5,1918.5,1523,1869.5,82.381359315752
"2096/2097",2097,121,121,100,40.3084080021869,143.670251751975,72.7960267439913,51.104526884806,88.5104132033086,1667.73730318766,1424.5,1203.48511926986,1459,1422.5,1302,1276,69.1661992224672
"2097/2098",2098,120,120,100,38.9471209089382,129.169738314631,82.8710114811716,49.6251561777108,91.552115155763,1723.44125429372,1532,1438.32585023597,1578.5,1522,1274,1494,77.2428231769027
"2098/2099",2099,120,120,100,48.1781243956605,163.855699594612,76.4497673096745,57.0363703693217,91.3086760189569,2017.07264280744,1847,1777.69583775601,1853.5,1879,1476,1861.5,83.4947907740116
"2099/2100",2100,120,120,100,53.476996226599,150.189797335923,72.0210217110573,61.8012816485849,92.6355444485826,2195.60155965592,2022,1893.85553868602,2008.5,2060.5,1688,2027,86.4582516067039
"2100/2101",2101,120,120,100,39.2958681453525,141.119830270735,77.6583522683156,50.9462917442539,91.0917248942935,1873.42309640336,1720,1675.33454492752,1758,1695,1345,1692.5,83.2179958339748
