"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2033/2034",2034,120,120,100,70.8253451881674,3585.30512970942,841
"2034/2035",2035,120,120,100,73.9587992375691,4024.54999987595,870
"2035/2036",2036,120,120,100,82.4229211360926,2996.10591414571,678
"2036/2037",2037,121,121,100,77.6050009530118,2226.05120487045,968
"2037/2038",2038,120,120,100,80.0495746129991,3669.93567073625,622
"2038/2039",2039,120,120,100,89.151102220053,4267.29886682145,330
"2039/2040",2040,120,120,100,82.4549472494673,3709.49115272285,412
"2040/2041",2041,121,121,100,83.8226829298937,3206.43531534635,459
"2041/2042",2042,120,120,100,83.9551968212199,4643.72943958919,467
"2042/2043",2043,120,120,100,76.8128625746058,1803.60594552197,946
"2043/2044",2044,120,120,100,84.6367810229785,3288.68566890294,428
"2044/2045",2045,121,121,100,75.9921230998089,1791.6452191323,923
"2045/2046",2046,120,120,100,74.4491146133441,4195.29301915364,804
"2046/2047",2047,120,120,100,78.3393382850563,2821.26286730636,785
"2047/2048",2048,120,120,100,81.5159832754089,2083.32180088107,725
"2048/2049",2049,121,121,100,79.8118188123963,1962.87835348304,901
"2049/2050",2050,120,120,100,77.3445968009019,1011.9333164366,908
"2050/2051",2051,120,120,100,77.6131549664487,3896.06085843081,728
"2051/2052",2052,120,120,100,80.5871157871843,4451.84219345544,490
"2052/2053",2053,121,121,100,82.9793355611619,3905.97532420512,452
"2053/2054",2054,120,120,100,83.0243833413406,4253.99538774043,496
"2054/2055",2055,120,120,100,80.2151310486788,2710.54984294111,660
"2055/2056",2056,120,120,100,73.3568782420334,4987.86704971269,664
"2056/2057",2057,121,121,100,73.6100130609839,2493.89919698332,909
"2057/2058",2058,120,120,100,83.5759748460714,3312.79757702164,453
"2058/2059",2059,120,120,100,74.5783859078638,1961.46332702506,903
"2059/2060",2060,120,120,100,77.7063104848221,4641.06394235743,677
"2060/2061",2061,121,121,100,79.4277304254883,5437.3934591827,504
"2061/2062",2062,120,120,100,72.7954614466125,1576.54621296655,1048
"2062/2063",2063,120,120,100,80.4907953563124,2021.35489144456,763
"2063/2064",2064,120,120,100,76.8976091815239,3049.8574581272,914
"2064/2065",2065,121,121,100,84.3508379509549,2752.66160176136,495
"2065/2066",2066,120,120,100,87.4728579387884,2518.55036445055,320
"2066/2067",2067,120,120,100,75.632545930448,1862.27941711759,945
"2067/2068",2068,120,120,100,83.8762408937837,5283.43603026355,472
"2068/2069",2069,121,121,100,79.664597594001,3048.12540464848,714
"2069/2070",2070,120,120,100,79.0540553098472,3468.4337972654,663
"2070/2071",2071,120,120,100,79.0220423718765,3607.28994523222,556
"2071/2072",2072,120,120,100,73.8920954768328,2870.51974736992,881
"2072/2073",2073,121,121,100,86.6459874466,5607.24276390113,383
"2073/2074",2074,120,120,100,69.8238515623598,4705.05302239861,879
"2074/2075",2075,120,120,100,79.95056607673,4754.88719808031,606
"2075/2076",2076,120,120,100,87.2418459714499,4406.35955446959,335
"2076/2077",2077,121,121,100,79.9554149431497,1577.87146236748,828
"2077/2078",2078,120,120,100,77.6733688426175,1625.54381875973,838
"2078/2079",2079,120,120,100,78.7922092245426,2675.36308400333,563
"2079/2080",2080,120,120,100,83.772180515507,3642.72479942348,437
"2080/2081",2081,121,121,100,73.301698950836,3847.84692406561,928
"2081/2082",2082,120,120,100,79.1407685841677,4106.30537746102,523
"2082/2083",2083,120,120,100,80.002677694978,3887.0553353196,596
"2083/2084",2084,120,120,100,81.258426729335,2208.10240333434,602
"2084/2085",2085,121,121,100,78.1776829629707,2535.86344235856,702
"2085/2086",2086,120,120,100,78.7669708437006,3281.89277967717,775
"2086/2087",2087,120,120,100,77.8754012794216,2712.16831721645,842
"2087/2088",2088,120,120,100,75.1350720019436,3230.26071348414,868
"2088/2089",2089,121,121,100,82.3438281090675,2973.31716507487,726
"2089/2090",2090,120,120,100,80.888579284805,1722.68196888547,719
"2090/2091",2091,120,120,100,73.8611633412602,2937.08876113128,992
"2091/2092",2092,120,120,100,79.9542709866455,1720.27877748851,814
"2092/2093",2093,121,121,100,80.056422465952,3999.04520091694,650
"2093/2094",2094,120,120,100,70.9136042074388,4135.90685235523,1097
"2094/2095",2095,120,120,100,85.281215206398,2213.40968899895,574
"2095/2096",2096,120,120,100,81.4797753132189,4663.80432499386,394
"2096/2097",2097,121,121,100,68.2551776877463,6528.46536631323,726
"2097/2098",2098,120,120,100,72.6638001365955,3435.54228472617,920
"2098/2099",2099,120,120,100,82.7719824184805,3086.96376961004,578
"2099/2100",2100,120,120,100,81.3447845360697,3373.28805925231,435
"2100/2101",2101,120,120,100,80.4856363256094,3402.34060513321,693
